Protocol,Port,Packets,Bytes
UDP,54748,1020,42840
TCP,56901,793,42822
TCP,26832,791,42794
TCP,35867,791,42794
TCP,22203,788,42788
TCP,25828,792,42768
UDP,34794,1018,42756
TCP,27027,790,42740
TCP,38602,786,42736
TCP,36879,789,42726
TCP,8291,741,42710
TCP,33020,788,42680
TCP,20059,790,42676
TCP,11966,788,42668
TCP,24202,786,42640
UDP,32761,1015,42630
TCP,14122,787,42622
TCP,19452,784,42596
TCP,30016,784,42588
TCP,32682,788,42572
TCP,23285,781,42518
TCP,7231,784,42488
TCP,30968,786,42484
TCP,10016,762,42420
TCP,11568,782,42408
TCP,35523,784,42388
TCP,26098,783,42302
TCP,31764,781,42270
TCP,22119,777,42178
TCP,32792,776,42164
TCP,4497,778,42152
TCP,21474,779,42110
TCP,25400,776,42104
TCP,44502,778,42092
TCP,32854,777,42014
TCP,5667,775,42010
TCP,54502,776,41960
TCP,56055,776,41904
TCP,5691,773,41882
TCP,5837,769,41782
TCP,21464,771,41782
TCP,33090,767,41730
TCP,14702,768,41720
TCP,5927,766,41720
TCP,16010,701,41678
TCP,9766,767,41666
TCP,56730,771,41634
TCP,33628,768,41632
TCP,43719,765,41530
TCP,36410,767,41518
TCP,31489,768,41492
TCP,41710,765,41458
TCP,33055,765,41458
TCP,21687,766,41404
TCP,46810,764,41336
TCP,33947,763,41282
TCP,23702,763,41206
TCP,31367,763,41202
TCP,35382,760,41144
TCP,34016,755,41134
TCP,36103,757,41090
TCP,35912,760,41088
TCP,55801,760,41060
TCP,52366,739,41054
TCP,13225,758,41052
TCP,28287,758,41020
TCP,10412,756,41004
TCP,33946,755,40990
TCP,7447,751,40978
TCP,5188,753,40910
TCP,40031,755,40910
TCP,21470,754,40884
TCP,31461,756,40856
TCP,31635,753,40842
TCP,56101,756,40836
TCP,13495,754,40832
TCP,21340,753,40814
TCP,1003,753,40746
TCP,33104,753,40738
TCP,12326,750,40688
TCP,20302,748,40676
TCP,26422,749,40666
TCP,34177,751,40626
TCP,53502,752,40620
TCP,31108,752,40608
TCP,9394,747,40606
TCP,49999,750,40580
TCP,36863,748,40532
TCP,29482,748,40504
TCP,56291,750,40500
TCP,28404,747,40454
TCP,57353,749,40446
TCP,48362,747,40438
TCP,12545,743,40398
TCP,46209,748,40392
TCP,41302,747,40338
TCP,9885,742,40332
TCP,32591,746,40304
TCP,28115,743,40282
TCP,48188,745,40266
TCP,5707,743,40242
TCP,57851,745,40230
TCP,41550,745,40230
TCP,29120,741,40198
TCP,26845,743,40178
TCP,4515,742,40160
TCP,26024,739,40134
TCP,31335,740,40116
TCP,53601,741,40074
TCP,36514,742,40068
TCP,22834,739,40034
TCP,21114,737,39926
TCP,27285,733,39922
TCP,30076,737,39918
TCP,22896,738,39864
TCP,11008,722,39836
TCP,31235,736,39804
TCP,29198,735,39770
TCP,28932,734,39716
TCP,49152,687,39674
TCP,24089,730,39648
TCP,5560,685,39630
TCP,13074,733,39618
TCP,21711,732,39612
TCP,28422,728,39600
TCP,47102,733,39586
TCP,18975,729,39566
TCP,13002,732,39544
TCP,47965,731,39534
TCP,36414,708,39528
TCP,33994,731,39522
TCP,26581,731,39514
TCP,9604,719,39494
TCP,53701,719,39410
TCP,25501,724,39376
TCP,23755,721,39354
TCP,33992,724,39352
TCP,15702,726,39292
TCP,30430,724,39276
TCP,21319,727,39258
TCP,29654,725,39226
TCP,22602,721,39214
TCP,922,712,39116
TCP,5266,721,39114
TCP,26278,723,39098
TCP,33798,723,39062
TCP,12038,719,39058
TCP,28004,721,39042
TCP,26972,721,39030
TCP,19466,716,38928
TCP,7602,715,38830
TCP,57642,719,38826
UDP,33437,710,38776
TCP,22758,718,38772
TCP,12678,715,38738
TCP,44616,715,38710
TCP,8727,714,38700
TCP,23926,712,38688
TCP,57687,716,38664
TCP,44964,712,38568
TCP,8112,649,38530
TCP,46802,713,38502
TCP,23842,712,38500
TCP,9151,676,38456
TCP,28947,710,38452
TCP,21996,708,38384
TCP,31319,709,38370
TCP,23547,709,38370
TCP,30011,705,38346
TCP,33248,705,38334
TCP,8827,705,38326
TCP,34330,709,38326
TCP,29562,706,38316
TCP,25348,704,38248
TCP,57897,708,38232
TCP,1109,694,38196
TCP,28199,704,38144
TCP,12638,703,38130
TCP,46529,705,38126
TCP,29279,703,38102
TCP,22202,702,38100
TCP,27960,704,38076
TCP,28874,702,38072
TCP,29215,703,38062
TCP,55301,702,37944
TCP,20006,700,37928
TCP,42402,702,37908
TCP,13392,701,37886
TCP,28967,699,37886
TCP,37471,701,37874
TCP,37335,699,37842
TCP,23295,698,37840
TCP,28835,699,37838
TCP,57587,699,37818
TCP,25597,698,37800
TCP,10987,696,37800
TCP,42804,699,37770
TCP,32782,698,37744
TCP,38875,692,37708
TCP,42110,697,37698
TCP,4242,677,37694
TCP,57527,698,37692
TCP,12307,694,37652
TCP,51801,695,37610
TCP,46534,696,37584
TCP,10888,689,37578
TCP,42502,694,37544
TCP,51002,695,37530
TCP,40584,694,37528
TCP,33599,693,37514
TCP,27884,690,37512
TCP,26272,690,37500
TCP,57804,694,37496
TCP,12771,691,37458
TCP,53610,692,37428
TCP,55001,692,37368
TCP,41884,692,37368
TCP,35071,690,37348
TCP,30156,689,37246
TCP,34937,689,37226
TCP,34712,688,37172
TCP,27248,683,37158
TCP,28946,682,37128
TCP,22625,686,37124
TCP,11701,638,37124
TCP,37970,685,37106
TCP,43004,685,37090
TCP,25362,686,37080
TCP,981,673,37078
TCP,35834,681,37042
TCP,35219,684,37016
TCP,5577,658,37012
TCP,33291,683,36994
TCP,32995,682,36988
TCP,23376,683,36986
TCP,50902,681,36942
TCP,33988,660,36940
TCP,47610,682,36928
TCP,3322,681,36918
TCP,36534,682,36904
TCP,10902,678,36832
TCP,30051,679,36830
TCP,39859,679,36814
TCP,7061,673,36802
TCP,54201,681,36774
TCP,8676,676,36756
TCP,8585,674,36756
TCP,39670,675,36730
TCP,12553,677,36706
TCP,13275,678,36696
TCP,24070,679,36686
TCP,27468,677,36678
TCP,46280,679,36666
TCP,6400,672,36612
TCP,40635,678,36612
TCP,9684,670,36604
TCP,25889,675,36582
TCP,35612,677,36578
TCP,22480,675,36574
TCP,31923,673,36538
TCP,26157,670,36472
TCP,4911,636,36384
TCP,35483,672,36368
TCP,53956,672,36296
TCP,25014,671,36294
TCP,30422,670,36288
TCP,32080,666,36268
TCP,7047,665,36214
TCP,18508,668,36204
TCP,41897,668,36172
TCP,23603,667,36170
TCP,41508,667,36134
TCP,32026,656,36132
TCP,34273,668,36112
TCP,26468,662,36108
TCP,48209,667,36106
TCP,38113,667,36102
TCP,20175,668,36100
TCP,43390,667,36082
TCP,26362,667,36058
TCP,43420,667,36038
TCP,30024,667,36018
TCP,45802,666,35992
TCP,5702,660,35964
TCP,33818,663,35938
TCP,13765,661,35926
UDP,37853,639,35910
TCP,35371,662,35888
TCP,46718,663,35862
TCP,8579,660,35824
TCP,18102,659,35758
TCP,22598,660,35704
TCP,22822,654,35692
TCP,28739,657,35682
TCP,28392,660,35680
TCP,5805,659,35662
TCP,35385,660,35660
TCP,6664,626,35652
TCP,6681,655,35642
TCP,37026,659,35638
TCP,18746,658,35632
TCP,35072,658,35616
TCP,27132,659,35606
TCP,12421,658,35600
TCP,19267,654,35480
TCP,32907,654,35464
TCP,24864,651,35446
TCP,30578,656,35444
TCP,33220,656,35436
TCP,37140,656,35424
TCP,57634,656,35424
TCP,58001,656,35424
TCP,20015,654,35416
TCP,26306,654,35416
TCP,9935,654,35396
TCP,11150,652,35356
TCP,50000,572,35344
TCP,15811,650,35280
TCP,31382,652,35248
TCP,19602,652,35228
TCP,26161,648,35220
TCP,22935,650,35208
TCP,11902,646,35172
TCP,32170,647,35154
TCP,15672,533,35154
TCP,27379,649,35150
TCP,32820,646,35144
TCP,18804,648,35140
TCP,13383,650,35140
TCP,34828,649,35074
TCP,5839,647,35062
TCP,13558,646,35052
TCP,54701,648,35024
TCP,12252,642,34980
TCP,6680,639,34958
TCP,38702,647,34958
TCP,9723,644,34940
TCP,37449,647,34938
TCP,33396,647,34938
TCP,56624,646,34884
TCP,43845,644,34872
TCP,9838,639,34870
TCP,34877,645,34866
TCP,18610,641,34862
TCP,23870,641,34834
TCP,24977,642,34832
TCP,47538,642,34824
TCP,34543,644,34800
TCP,21398,642,34748
TCP,4490,638,34724
TCP,19833,640,34692
TCP,41270,642,34668
TCP,10084,634,34636
TCP,28298,631,34634
UDP,6922,629,34618
TCP,29723,636,34592
TCP,28980,635,34590
TCP,10642,636,34588
TCP,24441,639,34586
TCP,48088,638,34552
UDP,30301,815,34550
TCP,10522,635,34534
TCP,46652,639,34506
TCP,14413,634,34504
TCP,35410,637,34490
TCP,23874,633,34438
TCP,34000,635,34402
TCP,36908,633,34398
TCP,10083,634,34396
TCP,34404,630,34324
TCP,5531,632,34284
TCP,18659,632,34280
TCP,22495,634,34268
TCP,8661,629,34266
TCP,29655,633,34262
TCP,30991,628,34248
TCP,53064,616,34232
TCP,7090,629,34226
TCP,7333,630,34220
TCP,57655,633,34182
TCP,34702,631,34166
TCP,30307,629,34158
TCP,21363,625,34106
TCP,46602,631,34098
TCP,42842,631,34098
TCP,35791,628,34084
TCP,14476,629,34042
TCP,44330,630,34040
TCP,30015,626,33988
TCP,5846,628,33984
TCP,23102,625,33970
TCP,47065,626,33964
TCP,8649,605,33962
TCP,7256,622,33952
TCP,51702,627,33942
TCP,35533,620,33924
TCP,11069,627,33906
TCP,22402,619,33846
TCP,19648,624,33832
TCP,35026,625,33782
TCP,14304,624,33760
TCP,30317,625,33750
TCP,25564,622,33708
TCP,18963,622,33680
TCP,28017,564,33660
TCP,30714,622,33640
TCP,23579,619,33626
TCP,13131,618,33588
TCP,16355,617,33578
TCP,18275,619,33566
TCP,8933,617,33510
TCP,30132,620,33488
TCP,28432,618,33484
TCP,30034,618,33468
TCP,28317,614,33416
TCP,32166,617,33382
TCP,35370,617,33378
TCP,28814,616,33356
TCP,23414,614,33340
TCP,18302,615,33290
TCP,27358,614,33288
TCP,23313,616,33284
TCP,43706,615,33270
TCP,19049,615,33270
TCP,42142,615,33246
TCP,33996,608,33244
TCP,24160,615,33238
TCP,23807,593,33182
TCP,9651,610,33176
TCP,16015,611,33154
TCP,32448,611,33074
TCP,10311,609,33070
TCP,36325,611,33058
TCP,32056,611,33050
TCP,250,607,33050
TCP,36394,609,33038
TCP,23966,609,33014
TCP,23343,608,32976
TCP,10955,606,32972
TCP,7771,606,32968
TCP,45402,610,32940
TCP,5822,606,32916
TCP,36178,609,32894
TCP,29147,607,32890
TCP,9943,521,32886
TCP,22285,607,32870
TCP,10516,603,32838
TCP,33345,603,32834
TCP,39102,602,32832
TCP,21556,606,32828
TCP,4464,607,32826
TCP,34861,604,32824
TCP,24858,563,32810
TCP,5385,599,32774
TCP,21649,606,32744
UDP,6883,639,32742
TCP,39508,605,32710
TCP,28808,603,32694
TCP,25302,603,32686
TCP,24062,604,32680
TCP,33595,600,32680
TCP,21646,603,32666
TCP,27610,604,32664
TCP,24481,604,32636
TCP,48202,600,32620
TCP,30755,602,32620
TCP,20654,598,32612
TCP,41684,602,32608
TCP,22776,603,32582
TCP,33339,603,32582
TCP,27349,601,32578
TCP,25439,599,32578
TCP,31003,603,32562
TCP,9931,598,32496
TCP,8887,597,32454
TCP,46902,601,32454
TCP,27959,598,32452
TCP,34523,599,32426
TCP,32098,600,32424
TCP,30090,598,32416
TCP,23354,598,32412
TCP,36652,599,32394
TCP,23380,596,32392
TCP,23369,597,32362
TCP,53402,565,32358
TCP,29193,596,32336
TCP,25667,596,32328
TCP,20011,595,32306
TCP,21266,597,32298
TCP,32110,596,32296
TCP,59513,598,32292
TCP,23640,597,32282
TCP,27777,595,32258
TCP,7372,591,32214
TCP,23649,595,32186
TCP,20402,596,32184
TCP,47402,595,32170
TCP,12474,594,32168
TCP,32710,595,32166
TCP,13099,591,32154
TCP,47129,595,32150
TCP,5255,589,32138
TCP,56896,595,32130
TCP,8963,593,32114
TCP,34684,593,32098
TCP,29119,590,32096
TCP,11596,592,32092
TCP,28771,593,32082
TCP,33622,592,32080
TCP,27080,593,32070
TCP,33809,592,32068
TCP,56801,593,32062
TCP,39877,593,32050
TCP,32332,591,32038
TCP,51,589,31990
TCP,36620,592,31988
TCP,12984,591,31982
TCP,12413,588,31972
TCP,44802,589,31958
TCP,34306,591,31918
TCP,26127,586,31900
TCP,49857,589,31898
TCP,24079,586,31888
TCP,7375,585,31886
TCP,36693,590,31884
TCP,10476,589,31866
TCP,36994,589,31858
TCP,28107,587,31858
TCP,25022,583,31838
TCP,9902,585,31826
TCP,25283,588,31812
TCP,56473,589,31806
TCP,33111,585,31794
TCP,40581,588,31772
TCP,7289,585,31730
TCP,33207,584,31696
TCP,24059,582,31652
TCP,27469,583,31650
TCP,13950,585,31642
TCP,20004,583,31638
TCP,6876,577,31590
TCP,35308,583,31582
TCP,35476,580,31548
TCP,6394,578,31540
TCP,9175,581,31538
TCP,38612,583,31522
TCP,41310,583,31502
TCP,41261,582,31500
TCP,21223,581,31498
TCP,19502,583,31482
TCP,24201,581,31478
TCP,34941,582,31472
TCP,10463,573,31418
TCP,8625,578,31404
TCP,21552,580,31400
TCP,5239,576,31380
TCP,14102,577,31374
TCP,25602,577,31374
TCP,39888,579,31298
TCP,6387,578,31296
TCP,24340,575,31262
TCP,34779,577,31258
TCP,33427,577,31250
TCP,7069,575,31234
TCP,52829,578,31216
TCP,53901,578,31212
TCP,21183,574,31196
TCP,29481,576,31188
TCP,25936,577,31186
TCP,26493,577,31186
TCP,12349,572,31184
TCP,42905,575,31178
TCP,12946,575,31170
TCP,46845,577,31158
TCP,6227,572,31148
TCP,35610,576,31148
TCP,26293,575,31134
TCP,9938,556,31112
TCP,33951,572,31048
TCP,25105,497,31042
TCP,48373,572,31040
TCP,13184,571,31026
TCP,32853,571,31018
TCP,12353,567,30982
TCP,54629,573,30966
TCP,31507,571,30958
TCP,24420,571,30954
TCP,31821,566,30940
TCP,9726,570,30924
TCP,52502,571,30898
TCP,37677,572,30888
TCP,49733,568,30856
TCP,5572,568,30848
TCP,16202,570,30840
TCP,44202,571,30834
TCP,25565,533,30778
TCP,5536,565,30758
TCP,5939,568,30756
TCP,25242,568,30752
TCP,5651,566,30720
TCP,16302,565,30690
TCP,55902,565,30670
TCP,10136,564,30648
TCP,31563,567,30634
TCP,13689,564,30624
TCP,28673,563,30594
TCP,9110,560,30592
TCP,47002,563,30550
TCP,11341,561,30546
TCP,4244,528,30544
TCP,28141,565,30534
TCP,25202,562,30532
TCP,23320,524,30508
TCP,12157,394,30484
TCP,38308,561,30466
TCP,58201,564,30456
TCP,27821,562,30444
TCP,37491,561,30442
TCP,42464,563,30422
TCP,5537,557,30394
TCP,36194,562,30392
TCP,13655,558,30388
TCP,21702,562,30380
TCP,48010,561,30374
TCP,7152,558,30368
TCP,50101,560,30368
TCP,22585,557,30362
TCP,25787,561,30354
TCP,34631,556,30324
TCP,5274,557,30290
TCP,36773,560,30260
TCP,7323,559,30258
TCP,51602,559,30250
TCP,35251,560,30248
TCP,41702,556,30244
TCP,10192,554,30244
TCP,23202,557,30214
TCP,5339,557,30210
TCP,5140,551,30198
TCP,27800,558,30156
TCP,8310,556,30128
TCP,27140,555,30110
TCP,23762,553,30102
TCP,43621,555,30090
TCP,33484,556,30088
TCP,12049,553,30086
UDP,42240,704,30072
TCP,32062,556,30064
TCP,10091,554,30056
TCP,13870,553,30054
TCP,33053,555,30022
TCP,55163,540,30016
TCP,54635,554,29996
TCP,22337,554,29968
TCP,9130,549,29962
TCP,6711,542,29948
TCP,37260,553,29942
TCP,57456,554,29936
TCP,33455,554,29924
TCP,26078,553,29918
TCP,9058,549,29910
TCP,33789,551,29886
TCP,24102,552,29880
TCP,35641,551,29878
TCP,43391,553,29870
TCP,22069,550,29848
TCP,36085,551,29834
TCP,29026,547,29826
TCP,22752,549,29810
TCP,57288,552,29808
TCP,38989,551,29778
TCP,38271,551,29774
TCP,895,550,29768
TCP,21831,543,29766
TCP,6190,546,29748
TCP,28448,549,29746
TCP,35086,550,29720
TCP,26140,550,29700
TCP,22048,548,29676
TCP,33338,500,29600
TCP,24827,543,29590
TCP,11510,542,29560
TCP,7258,543,29558
TCP,9410,541,29554
TCP,12230,543,29542
TCP,9973,544,29524
TCP,23225,543,29522
TCP,33314,542,29496
TCP,23537,544,29476
TCP,23463,545,29462
TCP,240,544,29420
TCP,38463,543,29366
TCP,18245,449,29330
TCP,6430,541,29326
TCP,945,543,29326
TCP,16868,542,29324
TCP,57802,543,29322
TCP,3368,538,29316
TCP,6234,538,29296
TCP,5538,540,29272
TCP,27711,536,29236
TCP,9030,456,29188
TCP,35364,540,29180
TCP,7640,537,29174
TCP,27050,540,29160
TCP,22425,540,29160
TCP,46005,539,29150
TCP,6988,536,29136
TCP,21579,539,29134
TCP,35698,539,29126
TCP,10333,536,29112
TCP,14439,533,29102
TCP,23399,536,29068
TCP,24582,538,29060
TCP,29456,534,29056
TCP,40083,538,29052
TCP,16048,535,29010
TCP,33981,535,28970
TCP,7300,532,28952
TCP,27646,532,28948
TCP,44402,534,28944
TCP,23383,535,28938
TCP,11331,533,28934
TCP,12723,532,28908
TCP,23393,533,28898
TCP,56601,535,28890
TCP,35477,532,28868
TCP,28813,532,28864
TCP,31852,531,28822
TCP,16702,532,28808
TCP,33993,532,28808
TCP,21813,533,28802
TCP,34369,530,28792
TCP,38402,533,28786
TCP,36004,532,28768
TCP,5294,531,28702
TCP,26777,530,28688
TCP,13178,529,28670
TCP,23585,525,28650
TCP,26589,530,28640
TCP,34566,529,28626
TCP,56221,530,28620
TCP,56204,529,28586
TCP,14888,528,28572
TCP,30054,528,28564
TCP,100,519,28538
TCP,37000,526,28536
TCP,50129,526,28508
TCP,9602,512,28488
TCP,7702,524,28488
TCP,25571,524,28456
TCP,1032,522,28456
TCP,35944,525,28450
TCP,9701,523,28450
TCP,54061,526,28436
TCP,27850,524,28416
TCP,31372,525,28414
TCP,6093,520,28404
TCP,23426,520,28400
TCP,13379,523,28370
TCP,56053,525,28350
TCP,5544,522,28324
TCP,9430,523,28322
TCP,54152,524,28316
TCP,36651,521,28314
TCP,19902,522,28308
TCP,5381,521,28282
TCP,12972,522,28276
TCP,9510,518,28260
TCP,21112,518,28256
TCP,57593,523,28242
TCP,34576,521,28226
TCP,10142,520,28216
TCP,21700,520,28212
TCP,54019,522,28188
TCP,5665,515,28150
TCP,4291,512,28092
TCP,38676,514,28068
TCP,25266,519,28066
TCP,42567,518,28064
TCP,26200,519,28038
TCP,23019,518,28032
TCP,13774,516,28016
TCP,9250,515,28014
TCP,13395,516,27996
TCP,21211,516,27988
TCP,15857,515,27986
TCP,11188,516,27984
TCP,46610,517,27950
TCP,13742,515,27870
TCP,30286,513,27862
TCP,23479,514,27856
TCP,7150,512,27844
TCP,24627,510,27840
TCP,10578,511,27826
TCP,22177,511,27826
TCP,49402,511,27806
TCP,27402,514,27776
TCP,33392,514,27768
TCP,14899,512,27768
TCP,25010,512,27748
TCP,37766,509,27738
TCP,9658,512,27732
TCP,34041,512,27724
TCP,31531,513,27722
TCP,31594,512,27700
TCP,27584,509,27690
TCP,48292,512,27668
TCP,8334,494,27664
TCP,34811,510,27644
TCP,35721,507,27638
TCP,14124,511,27630
TCP,27210,510,27624
TCP,28910,507,27622
TCP,9901,503,27606
TCP,31381,510,27560
TCP,46951,510,27552
TCP,43582,508,27552
TCP,53890,506,27548
TCP,35122,505,27534
TCP,13704,507,27514
TCP,6780,506,27484
TCP,23424,469,27438
TCP,12145,498,27436
TCP,37777,484,27432
TCP,55998,508,27432
TCP,14086,504,27428
TCP,32330,506,27424
TCP,21806,507,27402
TCP,28522,502,27360
TCP,20702,505,27350
TCP,20910,499,27334
TCP,27525,504,27296
TCP,14659,505,27290
TCP,8775,503,27286
TCP,28246,505,27274
TCP,47502,503,27242
TCP,4219,489,27234
TCP,19824,501,27230
TCP,6436,502,27192
TCP,9868,498,27164
TCP,26877,501,27154
TCP,27503,496,27144
TCP,27000,500,27132
TCP,6211,470,27112
TCP,13889,502,27108
UDP,6308,645,27090
TCP,31480,495,27082
TCP,12596,498,27080
TCP,35542,501,27078
TCP,35858,500,27020
TCP,33872,499,27010
TCP,968,499,26990
TCP,5612,493,26986
TCP,27015,498,26984
TCP,25699,407,26958
TCP,47872,499,26946
TCP,6942,495,26938
TCP,9638,494,26888
TCP,10033,494,26856
TCP,20140,494,26856
TCP,43975,497,26838
TCP,7433,493,26838
TCP,33032,496,26836
TCP,17998,405,26802
TCP,4496,494,26796
TCP,10722,494,26792
TCP,20449,495,26770
TCP,11784,484,26760
TCP,25128,493,26754
TCP,6517,494,26752
TCP,27196,492,26736
TCP,15674,404,26724
TCP,6165,483,26710
TCP,10705,488,26708
TCP,29651,494,26700
TCP,5853,489,26698
TCP,23418,492,26684
TCP,11300,451,26654
TCP,13393,490,26644
TCP,34028,491,26642
TCP,43170,493,26642
TCP,5959,489,26638
TCP,10580,463,26614
TCP,30099,491,26614
TCP,6284,490,26612
TCP,25025,490,26596
TCP,30046,491,26594
TCP,36101,490,26592
TCP,21902,491,26586
TCP,40479,490,26580
TCP,6375,487,26574
TCP,40848,492,26568
TCP,7706,488,26564
TCP,6516,485,26534
TCP,34512,484,26532
TCP,25652,487,26522
TCP,12191,490,26520
TCP,32572,488,26516
TCP,42602,491,26514
TCP,26783,487,26506
TCP,23504,482,26488
TCP,9296,483,26458
TCP,7424,487,26434
TCP,30602,488,26432
TCP,22056,485,26414
TCP,32008,488,26412
TCP,24157,486,26412
TCP,10938,487,26386
TCP,13970,486,26356
TCP,24499,486,26352
TCP,41174,488,26352
TCP,56779,488,26352
TCP,35271,486,26344
TCP,7755,484,26300
TCP,8722,482,26284
TCP,12672,484,26236
TCP,55389,485,26230
TCP,10460,480,26224
TCP,23096,485,26210
TCP,52733,485,26210
TCP,19042,482,26208
TCP,6407,479,26190
TCP,18202,482,26128
TCP,9077,483,26114
TCP,37106,482,26088
TCP,51202,482,26088
TCP,8535,476,26080
TCP,5392,479,26074
TCP,4782,447,26070
TCP,9014,477,26070
TCP,26073,481,26066
TCP,23089,480,26056
TCP,14344,461,26038
TCP,20009,478,26032
TCP,56638,482,26028
TCP,48812,481,26006
TCP,6940,479,26002
TCP,36010,479,25998
TCP,851,475,25974
TCP,52801,480,25968
TCP,9764,478,25964
TCP,55797,480,25960
TCP,32912,476,25960
TCP,18402,476,25944
TCP,5614,476,25928
TCP,48030,478,25924
TCP,19678,476,25912
TCP,30302,478,25912
TCP,23227,474,25880
TCP,28591,479,25866
TCP,42066,477,25846
TCP,29292,474,25836
TCP,32059,476,25824
TCP,31629,478,25820
TCP,9469,474,25796
TCP,53156,465,25770
TCP,5615,472,25768
TCP,42494,477,25758
TCP,33010,476,25748
TCP,13410,471,25742
TCP,39885,474,25716
TCP,13235,474,25708
TCP,18164,443,25706
TCP,37137,476,25704
TCP,21402,473,25702
TCP,5110,470,25700
TCP,21636,475,25674
TCP,38802,475,25670
TCP,38440,474,25668
TCP,25445,472,25656
TCP,7839,470,25632
TCP,53210,474,25632
TCP,19218,473,25626
TCP,7112,470,25620
TCP,10725,471,25602
TCP,53101,474,25596
TCP,57101,474,25596
TCP,56059,474,25596
TCP,7210,470,25572
TCP,35274,473,25562
TCP,35025,471,25554
TCP,9685,469,25538
TCP,23871,470,25500
TCP,52141,472,25492
TCP,51177,471,25454
TCP,13328,470,25436
TCP,16591,467,25422
TCP,30045,469,25406
TCP,8323,443,25386
TCP,33224,470,25380
TCP,9172,461,25366
TCP,18942,467,25362
TCP,41000,469,25358
TCP,43526,469,25350
TCP,23676,469,25346
TCP,33110,467,25310
TCP,4491,444,25304
TCP,25089,466,25296
TCP,57497,468,25272
TCP,26087,466,25264
TCP,9890,464,25264
TCP,5040,461,25262
TCP,31132,465,25250
TCP,23934,464,25240
TCP,42069,467,25238
TCP,5562,464,25224
TCP,9610,465,25210
TCP,5121,462,25188
TCP,23410,462,25160
TCP,29648,463,25142
TCP,30161,463,25138
TCP,57454,465,25130
TCP,22938,461,25126
TCP,4502,464,25124
TCP,8304,464,25120
TCP,20366,383,25114
TCP,35266,465,25110
TCP,5710,462,25088
TCP,9662,464,25080
TCP,34522,464,25076
TCP,4436,462,25072
TCP,36794,464,25064
TCP,4365,461,25034
UDP,14640,595,24990
TCP,9656,456,24928
TCP,6290,461,24926
TCP,9251,457,24926
TCP,32022,460,24924
TCP,23450,461,24914
TCP,9017,457,24910
TCP,8451,459,24910
UDP,14629,593,24906
TCP,26062,459,24890
TCP,33093,459,24878
TCP,47736,458,24828
TCP,50028,459,24786
TCP,7710,456,24772
TCP,55931,458,24732
TCP,20902,451,24730
TCP,10678,457,24698
TCP,31385,456,24684
TCP,36016,457,24678
TCP,6303,455,24674
TCP,13709,451,24674
TCP,10965,451,24646
TCP,7634,433,24618
TCP,38319,453,24602
TCP,16651,450,24584
TCP,34596,453,24570
TCP,57236,448,24548
TCP,41888,451,24510
TCP,8520,446,24508
TCP,9960,451,24506
TCP,14502,452,24504
TCP,22542,453,24466
TCP,22262,453,24462
TCP,31399,451,24454
TCP,16510,451,24434
TCP,14278,452,24432
TCP,6944,451,24422
TCP,33944,448,24420
TCP,43839,450,24420
TCP,15007,451,24414
TCP,12863,446,24392
TCP,25047,450,24384
TCP,27445,448,24376
TCP,33511,448,24368
TCP,25550,446,24360
TCP,39166,449,24306
TCP,275,449,24306
TCP,56501,450,24300
TCP,9608,446,24300
TCP,8305,448,24240
TCP,33395,445,24210
TCP,35544,445,24206
TCP,44449,445,24190
TCP,52543,445,24190
TCP,44753,446,24184
TCP,16145,445,24170
TCP,16482,446,24152
TCP,5220,442,24152
TCP,960,447,24142
TCP,5552,428,24132
TCP,33394,445,24130
TCP,37304,445,24118
TCP,4609,440,24112
TCP,40290,446,24104
TCP,34818,446,24104
TCP,37143,444,24100
TCP,31049,446,24084
TCP,41410,446,24084
TCP,20113,444,24064
TCP,5875,445,24062
TCP,30892,444,24036
TCP,34761,444,24000
TCP,39668,443,23986
UDP,27811,571,23982
TCP,11394,438,23980
TCP,51902,444,23976
TCP,33003,444,23976
TCP,19685,440,23940
TCP,9832,439,23914
TCP,30849,437,23906
TCP,34851,441,23894
