Protocol,Port,Packets,Bytes
TCP,27136,4096,163840
TCP,33367,4096,163840
TCP,8177,4096,163840
TCP,33368,4096,163840
TCP,40450,4096,163840
TCP,33374,4096,163840
TCP,23802,4096,163840
TCP,4657,4096,163840
TCP,15447,4096,163840
TCP,23754,4096,163840
TCP,15460,4096,163840
TCP,10435,4096,163840
TCP,44762,4096,163840
TCP,33382,4096,163840
TCP,15479,4096,163840
TCP,10437,4096,163840
TCP,15495,4096,163840
TCP,10466,4096,163840
TCP,10474,4096,163840
TCP,15533,4096,163840
TCP,14008,4096,163840
TCP,15541,4096,163840
TCP,922,4096,163840
TCP,10480,4096,163840
TCP,27349,4096,163840
TCP,44475,4096,163840
TCP,44440,4096,163840
TCP,44400,4096,163840
TCP,928,4096,163840
TCP,40281,4096,163840
TCP,15580,4096,163840
TCP,15583,4096,163840
TCP,932,4096,163840
TCP,15606,4096,163840
TCP,9503,4096,163840
TCP,33386,4096,163840
TCP,15620,4096,163840
TCP,13931,4096,163840
TCP,15623,4096,163840
TCP,15626,4096,163840
TCP,44251,4096,163840
TCP,8203,4096,163840
TCP,15643,4096,163840
TCP,10505,4096,163840
TCP,10508,4096,163840
TCP,8217,4096,163840
TCP,10523,4096,163840
TCP,15665,4096,163840
TCP,15671,4096,163840
TCP,940,4096,163840
TCP,8225,4096,163840
TCP,23397,4096,163840
TCP,15686,4096,163840
TCP,946,4096,163840
TCP,7833,4096,163840
TCP,23391,4096,163840
TCP,15697,4096,163840
TCP,15698,4096,163840
TCP,15717,4096,163840
TCP,965,4096,163840
TCP,7826,4096,163840
TCP,15722,4096,163840
TCP,32659,4096,163840
TCP,40176,4096,163840
TCP,980,4096,163840
TCP,7803,4096,163840
TCP,10547,4096,163840
TCP,15751,4096,163840
TCP,10549,4096,163840
TCP,15761,4096,163840
TCP,27522,4096,163840
TCP,10550,4096,163840
TCP,10555,4096,163840
TCP,23379,4096,163840
TCP,15811,4096,163840
TCP,7795,4096,163840
TCP,27539,4096,163840
TCP,9391,4096,163840
TCP,15822,4096,163840
TCP,23365,4096,163840
TCP,10563,4096,163840
TCP,10570,4096,163840
TCP,15868,4096,163840
TCP,23355,4096,163840
TCP,43979,4096,163840
TCP,23349,4096,163840
TCP,23348,4096,163840
TCP,10579,4096,163840
TCP,23342,4096,163840
TCP,15910,4096,163840
TCP,23338,4096,163840
TCP,13759,4096,163840
TCP,27620,4096,163840
TCP,6832,4096,163840
TCP,10603,4096,163840
TCP,23227,4096,163840
TCP,6834,4096,163840
TCP,15941,4096,163840
TCP,23192,4096,163840
TCP,50001,4096,163840
TCP,33533,4096,163840
TCP,15963,4096,163840
TCP,23187,4096,163840
TCP,10632,4096,163840
TCP,7765,4096,163840
TCP,50005,4096,163840
TCP,27723,4096,163840
TCP,27777,4096,163840
TCP,16010,4096,163840
TCP,10633,4096,163840
TCP,10641,4096,163840
TCP,10648,4096,163840
TCP,4622,4096,163840
TCP,23073,4096,163840
TCP,39549,4096,163840
TCP,23026,4096,163840
TCP,16063,4096,163840
TCP,27950,4096,163840
TCP,8263,4096,163840
TCP,7764,4096,163840
TCP,9239,4096,163840
TCP,22781,4096,163840
TCP,33739,4096,163840
TCP,22779,4096,163840
TCP,16111,4096,163840
TCP,16115,4096,163840
TCP,16121,4096,163840
TCP,13570,4096,163840
TCP,16138,4096,163840
TCP,4608,4096,163840
TCP,16145,4096,163840
TCP,10670,4096,163840
TCP,16165,4096,163840
TCP,28068,4096,163840
TCP,7745,4096,163840
TCP,16182,4096,163840
TCP,9187,4096,163840
TCP,16192,4096,163840
TCP,16197,4096,163840
TCP,1031,4096,163840
TCP,28081,4096,163840
TCP,33789,4096,163840
TCP,22724,4096,163840
TCP,16212,4096,163840
TCP,28110,4096,163840
TCP,16219,4096,163840
TCP,16221,4096,163840
TCP,33792,4096,163840
TCP,33802,4096,163840
TCP,2682,4096,163840
TCP,10692,4096,163840
TCP,22686,4096,163840
TCP,16241,4096,163840
TCP,22672,4096,163840
TCP,10696,4096,163840
TCP,22560,4096,163840
TCP,28245,4096,163840
TCP,33804,4096,163840
TCP,16267,4096,163840
TCP,16272,4096,163840
TCP,16274,4096,163840
TCP,16275,4096,163840
TCP,16280,4096,163840
TCP,38994,4096,163840
TCP,3092,4096,163840
TCP,16284,4096,163840
TCP,13441,4096,163840
TCP,33806,4096,163840
TCP,10707,4096,163840
TCP,38987,4096,163840
TCP,10714,4096,163840
TCP,33814,4096,163840
TCP,6313,4096,163840
TCP,13424,4096,163840
TCP,38984,4096,163840
TCP,16317,4096,163840
TCP,16318,4096,163840
TCP,16321,4096,163840
TCP,13396,4096,163840
TCP,10723,4096,163840
TCP,22402,4096,163840
TCP,7731,4096,163840
TCP,38962,4096,163840
TCP,38952,4096,163840
TCP,16354,4096,163840
TCP,10729,4096,163840
TCP,10735,4096,163840
TCP,6310,4096,163840
TCP,38932,4096,163840
TCP,10746,4096,163840
TCP,50501,4096,163840
TCP,7704,4096,163840
TCP,6907,4096,163840
TCP,16405,4096,163840
TCP,16407,4096,163840
TCP,33893,4096,163840
TCP,38919,4096,163840
TCP,50572,4096,163840
TCP,28442,4096,163840
TCP,13329,4096,163840
TCP,7703,4096,163840
TCP,33897,4096,163840
TCP,16451,4096,163840
TCP,38914,4096,163840
TCP,7695,4096,163840
TCP,33901,4096,163840
TCP,28483,4096,163840
TCP,3994,4096,163840
TCP,7667,4096,163840
TCP,6910,4096,163840
TCP,16487,4096,163840
TCP,22127,4096,163840
TCP,4934,4096,163840
TCP,33916,4096,163840
TCP,28624,4096,163840
TCP,9068,4096,163840
TCP,22079,4096,163840
TCP,4203,4096,163840
TCP,10784,4096,163840
TCP,7661,4096,163840
TCP,33924,4096,163840
TCP,4205,4096,163840
TCP,28679,4096,163840
TCP,8386,4096,163840
TCP,16561,4096,163840
TCP,33930,4096,163840
TCP,28693,4096,163840
TCP,28697,4096,163840
TCP,7650,4096,163840
TCP,7625,4096,163840
TCP,16578,4096,163840
TCP,16583,4096,163840
TCP,6925,4096,163840
TCP,21978,4096,163840
TCP,8035,4096,163840
TCP,13148,4096,163840
TCP,16629,4096,163840
TCP,10802,4096,163840
TCP,4539,4096,163840
TCP,16641,4096,163840
TCP,32422,4096,163840
TCP,33983,4096,163840
TCP,16652,4096,163840
TCP,10816,4096,163840
TCP,21766,4096,163840
TCP,33985,4096,163840
TCP,33988,4096,163840
TCP,10835,4096,163840
TCP,29034,4096,163840
TCP,38026,4096,163840
TCP,33999,4096,163840
TCP,16680,4096,163840
TCP,51505,4096,163840
TCP,6973,4096,163840
TCP,8411,4096,163840
TCP,10856,4096,163840
TCP,51668,4096,163840
TCP,21612,4096,163840
TCP,8983,4096,163840
TCP,13002,4096,163840
TCP,34005,4096,163840
TCP,16719,4096,163840
TCP,38013,4096,163840
TCP,34016,4096,163840
TCP,16744,4096,163840
TCP,38007,4096,163840
TCP,37983,4096,163840
TCP,16751,4096,163840
TCP,10895,4096,163840
TCP,51987,4096,163840
TCP,29286,4096,163840
TCP,52025,4096,163840
TCP,12950,4096,163840
TCP,29320,4096,163840
TCP,43317,4096,163840
TCP,37770,4096,163840
TCP,21288,4096,163840
TCP,52313,4096,163840
TCP,34098,4096,163840
TCP,8964,4096,163840
TCP,7602,4096,163840
TCP,7036,4096,163840
TCP,16822,4096,163840
TCP,8484,4096,163840
TCP,21206,4096,163840
TCP,10936,4096,163840
TCP,16831,4096,163840
TCP,8485,4096,163840
TCP,29468,4096,163840
TCP,29472,4096,163840
TCP,34140,4096,163840
TCP,29483,4096,163840
TCP,16842,4096,163840
TCP,12851,4096,163840
TCP,10960,4096,163840
TCP,29499,4096,163840
TCP,7599,4096,163840
TCP,8489,4096,163840
TCP,4498,4096,163840
TCP,16872,4096,163840
TCP,8494,4096,163840
TCP,7059,4096,163840
TCP,34151,4096,163840
TCP,34152,4096,163840
TCP,8919,4096,163840
TCP,34156,4096,163840
TCP,43818,4096,163840
TCP,7595,4096,163840
TCP,8918,4096,163840
TCP,16920,4096,163840
TCP,37529,4096,163840
TCP,34162,4096,163840
TCP,21036,4096,163840
TCP,34163,4096,163840
TCP,12761,4096,163840
TCP,16940,4096,163840
TCP,16941,4096,163840
TCP,8915,4096,163840
TCP,37414,4096,163840
TCP,52869,4096,163840
TCP,8906,4096,163840
TCP,37288,4096,163840
TCP,16952,4096,163840
TCP,16957,4096,163840
TCP,12730,4096,163840
TCP,34165,4096,163840
TCP,34167,4096,163840
TCP,20980,4096,163840
TCP,8498,4096,163840
TCP,11026,4096,163840
TCP,16978,4096,163840
TCP,20902,4096,163840
TCP,4246,4096,163840
TCP,37039,4096,163840
TCP,8895,4096,163840
TCP,12649,4096,163840
TCP,53046,4096,163840
TCP,34170,4096,163840
TCP,37010,4096,163840
TCP,34178,4096,163840
TCP,36847,4096,163840
TCP,7061,4096,163840
TCP,17016,4096,163840
TCP,34193,4096,163840
TCP,36780,4096,163840
TCP,4972,4096,163840
TCP,7586,4096,163840
TCP,11189,4096,163840
TCP,8886,4096,163840
TCP,36579,4096,163840
TCP,20757,4096,163840
TCP,43378,4096,163840
TCP,11203,4096,163840
TCP,34197,4096,163840
TCP,8527,4096,163840
TCP,11204,4096,163840
TCP,4252,4096,163840
TCP,29934,4096,163840
TCP,36494,4096,163840
TCP,12488,4096,163840
TCP,12487,4096,163840
TCP,7085,4096,163840
TCP,4482,4096,163840
TCP,11215,4096,163840
TCP,12425,4096,163840
TCP,54074,4096,163840
TCP,11220,4096,163840
TCP,7558,4096,163840
TCP,17162,4096,163840
TCP,17163,4096,163840
TCP,8865,4096,163840
TCP,30006,4096,163840
TCP,20525,4096,163840
TCP,8853,4096,163840
TCP,11227,4096,163840
TCP,20430,4096,163840
TCP,20417,4096,163840
TCP,36217,4096,163840
TCP,17242,4096,163840
TCP,11241,4096,163840
TCP,7532,4096,163840
TCP,11246,4096,163840
TCP,32100,4096,163840
TCP,30033,4096,163840
TCP,17296,4096,163840
TCP,17302,4096,163840
TCP,17304,4096,163840
TCP,36178,4096,163840
TCP,17316,4096,163840
TCP,12307,4096,163840
TCP,11267,4096,163840
TCP,7104,4096,163840
TCP,17333,4096,163840
TCP,20217,4096,163840
TCP,7108,4096,163840
TCP,11293,4096,163840
TCP,17371,4096,163840
TCP,11298,4096,163840
TCP,17394,4096,163840
TCP,8544,4096,163840
TCP,11304,4096,163840
TCP,32032,4096,163840
TCP,36005,4096,163840
TCP,55555,4096,163840
TCP,17438,4096,163840
TCP,8814,4096,163840
TCP,35876,4096,163840
TCP,56491,4096,163840
TCP,20115,4096,163840
TCP,11308,4096,163840
TCP,20078,4096,163840
TCP,32000,4096,163840
TCP,17484,4096,163840
TCP,11312,4096,163840
TCP,30217,4096,163840
TCP,11315,4096,163840
TCP,7120,4096,163840
TCP,20008,4096,163840
TCP,17522,4096,163840
TCP,7136,4096,163840
TCP,35746,4096,163840
TCP,35635,4096,163840
TCP,11346,4096,163840
TCP,17543,4096,163840
TCP,7145,4096,163840
TCP,11363,4096,163840
TCP,19891,4096,163840
TCP,35389,4096,163840
TCP,30303,4096,163840
TCP,11377,4096,163840
TCP,4439,4096,163840
TCP,19749,4096,163840
TCP,17604,4096,163840
TCP,31777,4096,163840
TCP,8771,4096,163840
TCP,11392,4096,163840
TCP,11393,4096,163840
TCP,30320,4096,163840
TCP,30330,4096,163840
TCP,19685,4096,163840
TCP,17650,4096,163840
TCP,58852,4096,163840
TCP,30403,4096,163840
TCP,17658,4096,163840
TCP,35287,4096,163840
TCP,4385,4096,163840
TCP,30503,4096,163840
TCP,11412,4096,163840
TCP,17678,4096,163840
TCP,11413,4096,163840
TCP,19536,4096,163840
TCP,12044,4096,163840
TCP,11429,4096,163840
TCP,7194,4096,163840
TCP,7205,4096,163840
TCP,11435,4096,163840
TCP,17705,4096,163840
TCP,11436,4096,163840
TCP,7212,4096,163840
TCP,30674,4096,163840
TCP,11439,4096,163840
TCP,11440,4096,163840
TCP,11445,4096,163840
TCP,11447,4096,163840
TCP,30715,4096,163840
TCP,6166,4096,163840
TCP,11454,4096,163840
TCP,11458,4096,163840
TCP,7222,4096,163840
TCP,11480,4096,163840
TCP,30750,4096,163840
TCP,11483,4096,163840
TCP,4295,4096,163840
TCP,8706,4096,163840
TCP,17824,4096,163840
TCP,17836,4096,163840
TCP,6119,4096,163840
TCP,17843,4096,163840
TCP,11486,4096,163840
TCP,11850,4096,163840
TCP,7245,4096,163840
TCP,19163,4096,163840
TCP,7248,4096,163840
TCP,8625,4096,163840
TCP,11494,4096,163840
TCP,11832,4096,163840
TCP,19140,4096,163840
TCP,17939,4096,163840
TCP,19139,4096,163840
TCP,19120,4096,163840
TCP,11499,4096,163840
TCP,17955,4096,163840
TCP,8696,4096,163840
TCP,6094,4096,163840
TCP,11785,4096,163840
TCP,11508,4096,163840
TCP,11513,4096,163840
TCP,19063,4096,163840
TCP,7298,4096,163840
TCP,7300,4096,163840
TCP,7311,4096,163840
TCP,18007,4096,163840
TCP,7341,4096,163840
TCP,34485,4096,163840
TCP,18023,4096,163840
TCP,19027,4096,163840
TCP,31007,4096,163840
TCP,11761,4096,163840
TCP,11519,4096,163840
TCP,19001,4096,163840
TCP,11520,4096,163840
TCP,11522,4096,163840
TCP,18958,4096,163840
TCP,8681,4096,163840
TCP,18954,4096,163840
TCP,8680,4096,163840
TCP,31019,4096,163840
TCP,18935,4096,163840
TCP,18911,4096,163840
TCP,11750,4096,163840
TCP,34430,4096,163840
TCP,11527,4096,163840
TCP,11532,4096,163840
TCP,11735,4096,163840
TCP,18119,4096,163840
TCP,31026,4096,163840
TCP,11533,4096,163840
TCP,18874,4096,163840
TCP,31045,4096,163840
TCP,11537,4096,163840
TCP,34354,4096,163840
TCP,31062,4096,163840
TCP,31102,4096,163840
TCP,11551,4096,163840
TCP,11724,4096,163840
TCP,11554,4096,163840
TCP,31126,4096,163840
TCP,18788,4096,163840
TCP,31149,4096,163840
TCP,31159,4096,163840
TCP,43674,4096,163840
TCP,11574,4096,163840
TCP,18250,4096,163840
TCP,18689,4096,163840
TCP,11585,4096,163840
TCP,18277,4096,163840
TCP,18677,4096,163840
TCP,43667,4096,163840
TCP,11712,4096,163840
TCP,7475,4096,163840
TCP,11710,4096,163840
TCP,11704,4096,163840
TCP,4276,4096,163840
TCP,8677,4096,163840
TCP,43596,4096,163840
TCP,11700,4096,163840
TCP,25956,4096,163840
TCP,6569,4096,163840
TCP,11692,4096,163840
TCP,31232,4096,163840
TCP,11602,4096,163840
TCP,8673,4096,163840
TCP,5945,4096,163840
TCP,5932,4096,163840
TCP,31478,4096,163840
TCP,11689,4096,163840
TCP,11614,4096,163840
TCP,8654,4096,163840
TCP,18548,4096,163840
TCP,7389,4096,163840
TCP,11652,4096,163840
TCP,11681,4096,163840
TCP,11657,4096,163840
TCP,18507,4096,163840
TCP,7436,4096,163840
TCP,11661,4096,163840
TCP,18454,4096,163840
TCP,42727,4096,163840
UDP,51155,1200,163500
TCP,49554,200,162600
TCP,5765,600,162500
TCP,14390,200,160100
UDP,17016,800,160000
TCP,8570,4000,160000
TCP,43908,500,158000
TCP,9094,2000,156100
TCP,9188,200,155200
UDP,33593,1200,155200
UDP,7856,11792,154404
TCP,11589,29072,154043
TCP,26214,200,154000
UDP,46620,4796,153102
TCP,18577,100,150000
TCP,17992,500,150000
TCP,42047,100,150000
TCP,49250,100,150000
TCP,50150,100,150000
TCP,39899,100,150000
TCP,9796,300,150000
UDP,7249,200,148200
TCP,6204,3700,148000
UDP,51974,700,147700
UDP,5439,200,147700
UDP,50994,1600,147600
UDP,32073,1300,147600
TCP,50241,200,147200
TCP,44648,100,147000
UDP,4234,500,143900
TCP,35973,300,143300
TCP,37802,4196,142006
TCP,49976,100,142000
TCP,38486,100,142000
TCP,24784,100,142000
TCP,10934,100,142000
TCP,52581,100,142000
TCP,52601,100,142000
TCP,46081,100,142000
TCP,33037,100,142000
TCP,37226,100,142000
TCP,15437,100,142000
TCP,7143,100,142000
TCP,57066,100,142000
TCP,52570,100,142000
TCP,39188,100,142000
TCP,15400,100,142000
TCP,53278,100,142000
TCP,47875,100,142000
TCP,47590,100,142000
TCP,34806,100,142000
TCP,54407,100,142000
TCP,42184,100,142000
TCP,17960,100,142000
TCP,54714,100,142000
TCP,6359,100,142000
TCP,22981,100,142000
TCP,48518,100,142000
TCP,16630,100,142000
TCP,37806,100,142000
TCP,45355,100,142000
TCP,17963,100,142000
TCP,37952,100,142000
TCP,22719,100,142000
TCP,9352,100,141000
UDP,43394,1000,140100
TCP,4541,8292,140012
TCP,24914,100,140000
UDP,8348,3200,137400
TCP,8412,100,137000
TCP,64000,9392,136411
UDP,41241,900,135400
UDP,14328,800,135100
TCP,49982,100,133000
TCP,17276,3300,132000
UDP,8841,4096,131072
UDP,4502,100,129900
UDP,7185,100,129900
TCP,49486,100,129600
UDP,5442,100,129500
UDP,37444,800,127700
TCP,6555,300,126900
UDP,36030,1100,126500
UDP,46722,800,126100
UDP,10570,800,124900
TCP,48488,100,123800
UDP,35171,800,123700
UDP,8519,10992,120401
UDP,54329,400,120400
UDP,38470,800,119600
UDP,35866,700,118700
TCP,46020,100,116400
TCP,5572,2900,116000
TCP,31546,2900,116000
UDP,54372,5396,115605
UDP,55001,600,114300
TCP,33427,100,113800
UDP,46644,1000,110500
TCP,49396,4896,109306
TCP,17790,300,109100
UDP,14835,1900,108300
TCP,4898,2700,108000
TCP,23988,2700,108000
TCP,31574,2700,108000
UDP,41938,800,106900
UDP,4734,100,105700
UDP,40413,700,105600
UDP,50772,500,105500
UDP,50642,500,105500
UDP,4978,300,105100
TCP,49728,14188,104718
TCP,48335,100,102100
TCP,25130,100,102100
UDP,2195,100,101200
UDP,27018,600,100400
UDP,27025,300,100000
TCP,51303,100,98900
UDP,17609,500,96500
TCP,6441,2400,96000
TCP,31568,2400,96000
UDP,6286,200,95700
TCP,49219,100,94800
UDP,5207,700,94400
UDP,51593,100,94300
UDP,51427,100,94300
UDP,5089,200,93600
TCP,40416,2300,92000
UDP,5131,100,91600
UDP,45627,4696,90202
UDP,5558,4596,89502
UDP,34052,700,89200
UDP,33202,700,88700
UDP,57087,1000,88600
TCP,6433,2200,88000
TCP,12049,12388,87718
UDP,6457,600,87200
UDP,34621,600,86800
TCP,9505,1100,86600
UDP,5262,300,86400
UDP,45133,600,85400
TCP,50147,100,84700
UDP,49658,400,84400
TCP,50037,100,84200
TCP,6422,2100,84000
TCP,31564,2100,84000
TCP,6475,2100,84000
TCP,31553,2100,84000
TCP,31566,2100,84000
TCP,15654,2100,84000
TCP,39840,1600,83200
UDP,8756,500,82100
UDP,38440,5096,82003
UDP,8099,100,81200
TCP,50373,200,81100
UDP,33974,700,80900
TCP,38346,300,80700
UDP,4510,100,80100
TCP,64534,10192,80012
TCP,4895,2000,80000
UDP,45908,1000,80000
TCP,49948,2000,80000
TCP,6296,2000,80000
TCP,6239,2000,80000
UDP,63296,800,80000
TCP,4716,2000,80000
TCP,6234,2000,80000
TCP,13567,100,79800
TCP,5594,1900,79600
UDP,33704,1100,79300
UDP,5128,200,79200
UDP,33023,600,77600
TCP,6478,1900,77200
TCP,49272,5196,77106
UDP,6524,600,76800
TCP,50353,100,76500
TCP,6290,1900,76000
TCP,31598,1900,76000
TCP,15443,1900,76000
TCP,6438,1900,76000
TCP,6294,1900,76000
UDP,49599,400,75300
TCP,10303,600,75200
UDP,6557,200,74700
TCP,6415,13888,74018
UDP,34338,500,74000
TCP,49945,100,73900
TCP,30010,1400,72800
UDP,54385,700,72300
TCP,31563,1800,72000
TCP,43794,1800,72000
TCP,6426,1800,72000
UDP,6839,500,71500
UDP,8825,1700,71400
TCP,49716,17484,70824
TCP,49488,300,69500
TCP,7752,1200,69000
UDP,21012,400,68800
TCP,34293,1700,68000
TCP,34295,1700,68000
TCP,31597,1700,68000
TCP,31503,1700,68000
TCP,10803,1700,68000
TCP,6250,1700,68000
TCP,43859,1700,68000
TCP,34300,1700,68000
UDP,5496,200,67300
UDP,27020,300,67200
TCP,50371,100,66500
UDP,33295,500,65600
UDP,26230,400,65600
TCP,31565,1600,64000
TCP,6452,1600,64000
TCP,43559,1600,64000
TCP,31538,1600,64000
TCP,31532,1600,64000
TCP,43500,1600,64000
TCP,31571,1600,64000
TCP,31555,1600,64000
TCP,4897,1600,64000
TCP,5346,1600,64000
TCP,6295,1600,64000
TCP,5656,1600,64000
TCP,5208,1600,64000
TCP,49259,100,63800
UDP,13129,600,63700
UDP,50368,300,63300
UDP,8839,1500,63000
UDP,7076,300,63000
TCP,49518,100,62800
TCP,49365,100,62500
UDP,34381,500,62000
TCP,49685,100,60500
UDP,7033,13688,60209
TCP,4768,1400,60200
TCP,5331,1500,60000
TCP,4891,1500,60000
TCP,6248,1500,60000
TCP,5812,1500,60000
TCP,5651,1500,60000
TCP,34288,1500,60000
TCP,34251,1500,60000
UDP,13812,300,60000
TCP,31575,1500,60000
TCP,34274,1500,60000
TCP,31502,1500,60000
TCP,5838,1500,60000
TCP,49540,4296,59804
TCP,49164,8692,59707
TCP,14678,200,59700
TCP,26382,100,58900
UDP,16246,300,58800
UDP,8939,1400,58800
UDP,6882,300,58200
UDP,33506,500,58000
UDP,7074,200,57700
UDP,53726,700,57600
UDP,50321,300,57100
TCP,30521,100,56900
TCP,31593,1400,56000
TCP,34279,1400,56000
TCP,31578,1400,56000
TCP,33396,1400,56000
TCP,6499,1400,56000
TCP,5624,1400,56000
TCP,4890,1400,56000
UDP,10112,400,56000
TCP,6402,1400,56000
TCP,6289,1400,56000
TCP,5571,1400,56000
TCP,4905,1400,56000
TCP,34272,1400,56000
TCP,6416,1400,56000
TCP,6430,1400,56000
TCP,6457,1400,56000
TCP,49941,100,55700
TCP,49186,100,55700
TCP,49630,100,55700
TCP,49857,100,55700
TCP,49212,100,55700
TCP,21399,100,55700
TCP,49294,200,55700
TCP,14093,100,55700
UDP,27019,200,55600
UDP,9156,1300,54600
UDP,34097,400,54400
UDP,33969,400,54400
TCP,36688,300,54200
UDP,4232,700,53900
UDP,7114,8692,53608
UDP,5788,300,52800
TCP,49492,5396,52006
TCP,30046,5096,52005
TCP,6447,1300,52000
TCP,4762,1300,52000
TCP,4910,1300,52000
TCP,5712,1300,52000
TCP,5549,1300,52000
TCP,6219,1300,52000
TCP,31567,1300,52000
TCP,5649,1300,52000
TCP,6479,1300,52000
TCP,6223,1300,52000
TCP,6490,1300,52000
TCP,31577,1300,52000
TCP,34262,1300,52000
TCP,43476,1300,52000
TCP,6428,1300,52000
TCP,31528,1300,52000
TCP,5132,1300,52000
TCP,6202,1300,52000
UDP,52042,600,52000
TCP,5076,1300,52000
TCP,5439,1300,52000
TCP,4874,1300,52000
TCP,6408,1300,52000
TCP,5658,1300,52000
TCP,6210,1300,52000
TCP,5311,1300,52000
TCP,18034,1300,52000
TCP,50134,100,51400
UDP,7717,1200,51400
UDP,5610,1200,51400
UDP,20780,400,51200
TCP,49449,100,50000
UDP,4205,300,49800
UDP,46137,400,49600
UDP,21943,400,49600
UDP,4609,400,49600
UDP,1030,300,49500
TCP,4927,1200,49200
UDP,49525,300,49000
TCP,49836,200,48400
TCP,6285,1200,48000
TCP,31501,1200,48000
TCP,7897,1200,48000
TCP,43311,1200,48000
TCP,5121,1200,48000
TCP,31581,1200,48000
TCP,20600,1200,48000
TCP,6291,1200,48000
TCP,31547,1200,48000
TCP,5893,1200,48000
TCP,43816,1200,48000
TCP,5340,1200,48000
TCP,4998,1200,48000
TCP,34266,1200,48000
TCP,20016,1200,48000
TCP,31541,1200,48000
TCP,5596,1200,48000
TCP,31534,1200,48000
TCP,5877,1200,48000
TCP,16211,1200,48000
TCP,6246,1200,48000
TCP,34261,1200,48000
TCP,34260,1200,48000
TCP,6437,1200,48000
TCP,43785,1200,48000
TCP,43320,1200,48000
TCP,31540,1200,48000
TCP,5188,1200,48000
TCP,4854,1200,48000
TCP,5695,1200,48000
TCP,3371,1200,48000
TCP,31562,1200,48000
TCP,4531,9292,47611
TCP,9881,4996,46105
UDP,6150,200,45900
UDP,55063,400,45600
UDP,81,600,45600
UDP,5710,200,45500
TCP,49532,100,45300
TCP,43460,1100,45200
UDP,27023,400,44800
UDP,6740,200,44500
TCP,5376,1000,44200
UDP,7317,300,44200
UDP,16826,200,44100
TCP,5613,1100,44000
TCP,5396,1100,44000
TCP,5853,1100,44000
UDP,56264,500,44000
TCP,31531,1100,44000
TCP,19914,1100,44000
TCP,4906,1100,44000
TCP,10659,1100,44000
TCP,51179,1100,44000
TCP,7522,1100,44000
TCP,5669,1100,44000
TCP,34254,1100,44000
TCP,5159,1100,44000
TCP,34291,1100,44000
TCP,6424,1100,44000
TCP,5799,1100,44000
TCP,43392,1100,44000
UDP,6554,200,44000
TCP,43756,1100,44000
TCP,5535,1100,44000
TCP,5333,1100,44000
TCP,31548,1100,44000
TCP,34257,1100,44000
TCP,43398,1100,44000
TCP,5848,1100,44000
TCP,4807,1100,44000
TCP,34255,1100,44000
UDP,6477,200,43400
TCP,47972,100,43200
TCP,18504,100,43200
UDP,52127,300,42900
UDP,5218,1000,42800
UDP,56442,500,42200
UDP,4525,100,41800
TCP,33447,800,41600
UDP,5132,400,41200
UDP,63240,400,40400
TCP,43954,15400,40020
TCP,31552,1000,40000
TCP,4909,1000,40000
TCP,7895,1000,40000
TCP,43557,1000,40000
TCP,5125,1000,40000
TCP,31594,1000,40000
TCP,43496,1000,40000
TCP,5293,1000,40000
TCP,31522,1000,40000
TCP,5286,1000,40000
TCP,6453,1000,40000
TCP,34280,1000,40000
TCP,31588,1000,40000
TCP,6470,1000,40000
TCP,6467,1000,40000
UDP,56785,500,40000
TCP,43688,1000,40000
TCP,5491,1000,40000
TCP,6273,1000,40000
TCP,5837,1000,40000
TCP,31584,1000,40000
TCP,5617,1000,40000
TCP,6298,1000,40000
TCP,5616,1000,40000
TCP,43813,1000,40000
TCP,4794,1000,40000
TCP,31579,1000,40000
TCP,43842,1000,40000
